a q p i_deg W_deg
41.563854618206065 0.031187796033646832 0.043115489364210474 3.050321396123624 54.11972307316715
41.60386795598533 0.029623964400368685 0.04244896664977234 2.9671750526723817 55.08987339569449
41.643881293764586 0.02817190436947562 0.041830140732472654 2.890784229097944 56.04038882976528
41.68389463154385 0.026820084872016887 0.04125408911222095 2.8204271260454825 56.97132230408529
41.72390796932311 0.025558508084979985 0.04071654386602663 2.7554783787962345 57.8827673907486
41.763921307102365 0.024378462790248023 0.04021378634991774 2.6953935626691523 58.77485466508862
41.80393464488162 0.02327232385990912 0.03974256159356303 2.639696595841536 59.64774816222935
41.843947982660886 0.022233388107920866 0.03930000822076409 2.5879694255962193 60.50164195595856
41.88396132044015 0.021255739039044652 0.03888360070704272 2.539843528452991 61.33675688027408
41.92397465821941 0.020334134729176116 0.03849110151270066 2.494992861942981 62.15333740912089
41.963987995998664 0.019463914349575832 0.03812052117550645 2.4531279862575013 62.95164870548677
42.00400133377792 0.018640919815615636 0.037770084860479294 2.413991134899486 63.73197384717061
42.044014671557186 0.017861429779978216 0.03743820417987917 2.3773520599388784 64.49461123317231
42.08402800933644 0.017122103759310663 0.03712345333946175 2.343004513221291 65.23987217177431
42.12404134711571 0.0164199346246261 0.03682454885545833 2.3107632525842754 65.9680786489509
42.164054684894964 0.015752244890678137 0.03654034782642088 2.2804631415354533 66.67952142214465
42.20406802267422 0.015116502406427364 0.036269769826210704 2.251950211198595 67.37461883634887
42.244081360453485 0.01451048512381392 0.03601186651215726 2.225088619928158 68.05370938726047
42.28409469823274 0.013932234413179154 0.03576580172561775 2.1997578972298184 68.71706308662759
42.32410803601201 0.01337986915578899 0.035530772812426184 2.1758443594696293 69.36506638837898
42.364121373791264 0.012851703271720107 0.03530606023808723 2.153245946320993 69.99806797834707
42.40413471157052 0.01234619392255044 0.035091005615230014 2.131869598148363 70.61641620110031
42.44414804934978 0.011861926269171777 0.03488500519816416 2.1116302985051085 71.22045848991621
42.48416138712904 0.011397601777600689 0.03468750488370541 2.092450303143439 71.81053874306468
42.524174724908306 0.010952024655535627 0.03449799443070072 2.0742583251380133 72.38699910662534
42.56418806268756 0.01052409305472416 0.03431600369767553 2.0569889476992054 72.9501776004331
42.60420140046682 0.010112789748523138 0.034141098664580496 2.040582040218017 73.50040793955665
42.64421473824608 0.009717174161348435 0.03397287803008588 2.024982252695009 74.03801902312757
42.68422807602534 0.009336375282382866 0.03381097018638734 2.0101385662057205 74.56333449906768
42.7242414138046 0.00896958535116958 0.03365503052354763 1.9960038923232906 75.07667239778945
42.76425475158386 0.008616054218746571 0.03350473902224258 1.9825347154235131 75.57834482836505
42.80426808936312 0.008275084301482417 0.03335979809954436 1.9696907726442268 76.0686577310796
42.84428142714238 0.00794602605618046 0.033219930677245546 1.9574347669866232 76.54791068070953
42.88429476492164 0.007628273914694773 0.03308487844635831 1.9457321096533926 77.01639673527309
